quiet	sang-froid	calme	sérénité	propre
quiétude	sang-froid	calme	sérénité	propre
quinaude	mal-être	frustration	humiliation	figuré
quinaud	mal-être	frustration	humiliation	figuré
quinte	malveillance	haine	irritation	figuré
quinteux	malveillance	haine	irritation	figuré
qui-vive	anxiété	tension	inquiétude	propre
rabaissante	mal-être	frustration	humiliation	figuré
rabaissant	mal-être	frustration	humiliation	figuré
rabaissement	mal-être	frustration	humiliation	figuré
rabaisser	mal-être	frustration	humiliation	figuré
rabat-joie	mal-être	dépression	tristesse	propre
rabibocher	bien-être	soulagement	apaisement	propre
rabougri	mal-être	dépression	fatigue	figuré
rabougrir	mal-être	dépression	fatigue	figuré
rabougrissement	mal-être	dépression	fatigue	figuré
raccommoder	bien-être	soulagement	apaisement	propre
racisme	malveillance	haine	ressentiment	propre
raciste	malveillance	haine	ressentiment	propre
racorni	impassibilité	impassibilité	impassibilité	figuré
racornir	impassibilité	impassibilité	impassibilité	figuré
racornissement	impassibilité	impassibilité	impassibilité	figuré
radieusement	bien-être	satisfaction	plaisir	figuré
radieux	bien-être	satisfaction	plaisir	figuré
radoucir	bien-être	soulagement	apaisement	propre
radoucissement	bien-être	soulagement	apaisement	propre
raffoler	bienveillance	affection	amour	propre
ragaillardir	bien-être	entrain	vivacité	propre
ragaillardissant	bien-être	entrain	vivacité	propre
ragaillardissante	bien-être	entrain	vivacité	propre
ragaillardissement	bien-être	entrain	vivacité	propre
rageant	malveillance	agressivité	rage	propre
rage	malveillance	agressivité	rage	propre
rager	malveillance	agressivité	rage	propre
rageur	malveillance	agressivité	rage	propre
raide	mal-être	dépression	torpeur	figuré
raideur	mal-être	dépression	torpeur	figuré
raidir	mal-être	dépression	torpeur	figuré
raison	bien-être	lucidité	santé-mentale	propre
raisonnable	bien-être	lucidité	santé-mentale	propre
râlage	malveillance	haine	irritation	figuré
râle	malveillance	haine	irritation	figuré
râlement	malveillance	haine	irritation	figuré
ralenti	mal-être	dépression	torpeur	figuré
ralentir	mal-être	dépression	torpeur	figuré
ralentissement	mal-être	dépression	torpeur	figuré
râler	malveillance	haine	irritation	figuré
râleur	malveillance	haine	irritation	figuré
ramolli	mal-être	dépression	fatigue	figuré
ramollir	mal-être	dépression	fatigue	figuré
ramollissement	mal-être	dépression	fatigue	figuré
ramollo	mal-être	dépression	fatigue	figuré
rancoeur	malveillance	haine	ressentiment	propre
rancune	malveillance	haine	ressentiment	propre
rancuneuse	malveillance	haine	ressentiment	propre
rancuneux	malveillance	haine	ressentiment	propre
rancunier	malveillance	haine	ressentiment	propre
ranimable	bien-être	entrain	éveil	figuré
ranimage	bien-être	entrain	éveil	figuré
ranimation	bien-être	entrain	éveil	figuré
ranimer	bien-être	entrain	éveil	figuré
rapaisement	sang-froid	calme	détente	propre
rapaiser	sang-froid	calme	détente	propre
raplapla	mal-être	dépression	fatigue	figuré
raptus	malveillance	agressivité	rage	propre
rasant	malveillance	haine	irritation	figuré
raser	malveillance	haine	irritation	figuré
raseur	malveillance	haine	irritation	figuré
raseuse	malveillance	haine	irritation	figuré
ras la casquette	malveillance	haine	irritation	figuré
ras le bocal	malveillance	haine	irritation	figuré
ras le bol	malveillance	haine	irritation	figuré
ras le cul	malveillance	haine	irritation	figuré
ras le pompon	malveillance	haine	irritation	figuré
ras les couilles	malveillance	haine	irritation	figuré
rasoir	malveillance	haine	irritation	figuré
rassasiant	bien-être	satisfaction	assouvissement	propre
rassasié	bien-être	satisfaction	assouvissement	propre
rassasiement	bien-être	satisfaction	assouvissement	propre
rassasier	bien-être	satisfaction	assouvissement	propre
rassérénant	bien-être	soulagement	apaisement	propre
rassérénante	bien-être	soulagement	apaisement	propre
rasséréné	bien-être	soulagement	apaisement	propre
rassérénement	bien-être	soulagement	apaisement	propre
rasséréner	bien-être	soulagement	apaisement	propre
rassurant	bien-être	soulagement	apaisement	propre
rassuré	bien-être	soulagement	apaisement	propre
rassurée	bien-être	soulagement	apaisement	propre
rassurement	bien-être	soulagement	apaisement	propre
rassurer	bien-être	soulagement	apaisement	propre
ratatinage	mal-être	dépression	fatigue	figuré
ratatiné	mal-être	dépression	fatigue	figuré
ratatinement	mal-être	dépression	fatigue	figuré
ratatiner	mal-être	dépression	fatigue	figuré
ravage	mal-être	dépression	fatigue	figuré
ravager	mal-être	dépression	fatigue	figuré
ravalante	mal-être	frustration	humiliation	figuré
ravalant	mal-être	frustration	humiliation	figuré
ravalement	mal-être	frustration	humiliation	figuré
ravaler	mal-être	frustration	humiliation	figuré
ravi	bien-être	satisfaction	plaisir	propre
ravigoter	bien-être	entrain	vivacité	propre
ravir	bien-être	satisfaction	plaisir	propre
ravissant	bien-être	satisfaction	plaisir	propre
ravissement	bien-être	satisfaction	plaisir	propre
raviver	bien-être	entrain	éveil	figuré
rayonnant	bien-être	satisfaction	plaisir	figuré
rayonnement	bien-être	satisfaction	plaisir	figuré
rayonner	bien-être	satisfaction	plaisir	figuré
réaction	non-specifié	non-specifié	non-specifié	propre
réactivation	bien-être	entrain	éveil	figuré
réactiver	bien-être	entrain	éveil	figuré
réagir	non-specifié	non-specifié	non-specifié	propre
réanimation	bien-être	entrain	éveil	figuré
réanimer	bien-être	entrain	éveil	figuré
rébarbatif	malveillance	haine	dégoût	propre
rebooste	bien-être	entrain	vivacité	figuré
reboosté	bien-être	entrain	vivacité	figuré
reboostée	bien-être	entrain	vivacité	figuré
rebooster	bien-être	entrain	vivacité	figuré
rebutable	malveillance	haine	dégoût	propre
rebutant	malveillance	haine	dégoût	propre
rebuter	malveillance	haine	dégoût	propre
rebut	malveillance	haine	dégoût	propre
réchauffant	bien-être	soulagement	apaisement	figuré
réchauffante	bien-être	soulagement	apaisement	figuré
réchauffé	bien-être	soulagement	apaisement	figuré
réchauffement	bien-être	soulagement	apaisement	figuré
réchauffer	bien-être	soulagement	apaisement	figuré
rechignée	malveillance	haine	irritation	figuré
rechigné	malveillance	haine	irritation	figuré
rechignement	malveillance	haine	irritation	figuré
rechigner	malveillance	haine	irritation	figuré
rechigneur	malveillance	haine	irritation	figuré
rechigneuse	malveillance	haine	irritation	figuré
rechigneux	malveillance	haine	irritation	figuré
réconciliation	bien-être	soulagement	apaisement	propre
réconcilier	bien-être	soulagement	apaisement	propre
réconfortabilité	bien-être	soulagement	apaisement	propre
réconfortant	bien-être	soulagement	apaisement	propre
réconfortation	bien-être	soulagement	apaisement	propre
réconfort	bien-être	soulagement	apaisement	propre
réconfortement	bien-être	soulagement	apaisement	propre
réconforter	bien-être	soulagement	apaisement	propre
réconforteur	bien-être	soulagement	apaisement	propre
reconnaissance	bienveillance	affection	amour	figuré
reconnaissant	bienveillance	affection	amour	figuré
récréatif	bien-être	entrain	gaité	figuré
récréation	bien-être	entrain	gaité	figuré
récréer	bien-être	entrain	gaité	figuré
recru	mal-être	dépression	fatigue	propre
récupération	bien-être	entrain	vivacité	figuré
récupérer	bien-être	entrain	vivacité	figuré
rédempteur	bien-être	soulagement	délivrance	figuré
rédemption	bien-être	soulagement	délivrance	figuré
rédemptrice	bien-être	soulagement	délivrance	figuré
redoutable	anxiété	tension	inquiétude	propre
redoutablement	anxiété	tension	inquiétude	propre
redouter	anxiété	tension	inquiétude	propre
refoulé	mal-être	frustration	refoulement	propre
refoulement	mal-être	frustration	refoulement	propre
refouler	mal-être	frustration	refoulement	propre
refrènement	mal-être	frustration	refoulement	figuré
refréner	mal-être	frustration	refoulement	figuré
refroidir	mal-être	dépression	fatigue	figuré
refroidissement	mal-être	dépression	fatigue	figuré
regaillardissement	bien-être	entrain	vivacité	propre
régalant	bien-être	satisfaction	plaisir	propre
régalante	bien-être	satisfaction	plaisir	propre
régal	bien-être	satisfaction	plaisir	propre
régaler	bien-être	satisfaction	plaisir	propre
régénération	bien-être	entrain	éveil	figuré
régénérer	bien-être	entrain	éveil	figuré
regret	mal-être	trouble	remords	propre
regrettable	mal-être	trouble	remords	propre
regretter	mal-être	trouble	remords	propre
rejeter	malveillance	haine	dégoût	figuré
rejet	malveillance	haine	dégoût	figuré
réjouir	bien-être	satisfaction	plaisir	propre
réjouissance	bien-être	satisfaction	plaisir	propre
réjouissant	bien-être	satisfaction	plaisir	propre
relâchante	sang-froid	calme	détente	figuré
relâchant	sang-froid	calme	détente	figuré
relâchement	sang-froid	calme	détente	figuré
relâcher	sang-froid	calme	détente	figuré
relâché	sang-froid	calme	détente	figuré
relaxant	sang-froid	calme	détente	propre
relaxation	sang-froid	calme	détente	propre
relaxer	sang-froid	calme	détente	propre
relaxe	sang-froid	calme	détente	propre
relax	sang-froid	calme	détente	propre
rembrunir	mal-être	dépression	tristesse	figuré
rembrunissement	mal-être	dépression	tristesse	figuré
remettre	bien-être	soulagement	apaisement	figuré
remontant	bien-être	entrain	vivacité	figuré
remonté contre	malveillance	haine	irritation	figuré
remontée contre	malveillance	haine	irritation	figuré
remonte la pente	bien-être	entrain	vivacité	figuré
remonté la pente	bien-être	entrain	vivacité	figuré
remonter	bien-être	entrain	vivacité	figuré
remonter contre	malveillance	haine	irritation	figuré
remonter la pente	bien-être	entrain	vivacité	figuré
remords	mal-être	trouble	remords	propre
remous	mal-être	trouble	bouleversement	figuré
remuant	mal-être	trouble	bouleversement	figuré
remue menage	mal-être	trouble	bouleversement	figuré
remue-menage	mal-être	trouble	bouleversement	figuré
remuement	mal-être	trouble	bouleversement	figuré
remuer	mal-être	trouble	bouleversement	figuré
renâclement	malveillance	haine	irritation	figuré
renâcler	malveillance	haine	irritation	figuré
renâcleur	malveillance	haine	irritation	figuré
renâcleuse	malveillance	haine	irritation	figuré
rendu	mal-être	dépression	fatigue	propre
renfermé	mal-être	frustration	refoulement	figuré
renfermement	mal-être	frustration	refoulement	figuré
renfermer	mal-être	frustration	refoulement	figuré
renfoncement	mal-être	frustration	refoulement	figuré
renfoncer	mal-être	frustration	refoulement	figuré
renfrogné	malveillance	haine	irritation	propre
renfrognement	malveillance	haine	irritation	propre
renfrogner	malveillance	haine	irritation	propre
renversant	surprise	surprise	surprise	figuré
renversement	surprise	surprise	surprise	figuré
renverser	surprise	surprise	surprise	figuré
renversé	surprise	surprise	surprise	figuré
repentance	mal-être	trouble	remords	propre
repentant	mal-être	trouble	remords	propre
repenti	mal-être	trouble	remords	propre
repentir	mal-être	trouble	remords	propre
repentir	mal-être	trouble	remords	propre
répit	sang-froid	calme	détente	figuré
repli	anxiété	crainte	timidité	figuré
replier	anxiété	crainte	timidité	figuré
repli sur soi	anxiété	crainte	timidité	figuré
reposant	sang-froid	calme	tranquillité	propre
reposement	sang-froid	calme	tranquillité	propre
reposer	sang-froid	calme	tranquillité	propre
reposé	sang-froid	calme	tranquillité	propre
repos	sang-froid	calme	tranquillité	propre
repoussant	malveillance	haine	dégoût	figuré
repoussement	malveillance	haine	dégoût	figuré
repousser	malveillance	haine	dégoût	figuré
reprend goût	bienveillance	affection	attirance	figuré
reprend haleine	bien-être	entrain	vivacité	figuré
reprend pied	bien-être	entrain	vivacité	figuré
reprendre goût	bienveillance	affection	attirance	figuré
reprendre haleine	bien-être	entrain	vivacité	figuré
reprendre pied	bien-être	entrain	vivacité	figuré
répresseur	mal-être	frustration	refoulement	figuré
répressif	mal-être	frustration	refoulement	figuré
répression	mal-être	frustration	refoulement	figuré
réprimable	mal-être	frustration	refoulement	figuré
réprimande	malveillance	haine	mépris	propre
réprimander	malveillance	haine	mépris	propre
réprimandeur	malveillance	haine	mépris	propre
réprimandeuse	malveillance	haine	mépris	propre
réprimante	mal-être	frustration	refoulement	figuré
réprimant	mal-être	frustration	refoulement	figuré
réprimer	mal-être	frustration	refoulement	figuré
repris goût	bienveillance	affection	attirance	figuré
repris haleine	bien-être	entrain	vivacité	figuré
repris pied	bien-être	entrain	vivacité	figuré
reprochable	mal-être	trouble	remords	propre
reproche	mal-être	trouble	remords	propre
reprocher	mal-être	trouble	remords	propre
repu	bien-être	satisfaction	assouvissement	propre
répugnance	malveillance	haine	dégoût	propre
répugnant	malveillance	haine	dégoût	propre
répugner	malveillance	haine	dégoût	propre
répulsif	malveillance	haine	dégoût	figuré
répulsion	malveillance	haine	dégoût	figuré
requinquant	bien-être	entrain	vivacité	propre
requinquante	bien-être	entrain	vivacité	propre
requinquer	bien-être	entrain	vivacité	propre
réserve	mal-être	frustration	refoulement	propre
réservé	mal-être	frustration	refoulement	propre
résignation	mal-être	frustration	humiliation	propre
résigné	mal-être	frustration	humiliation	propre
résigner	mal-être	frustration	humiliation	propre
résipiscence	mal-être	trouble	remords	propre
résipiscente	mal-être	trouble	remords	propre
résipiscent	mal-être	trouble	remords	propre
respectable	bien-être	satisfaction	estime	propre
respect	bien-être	satisfaction	estime	propre
respecter	bien-être	satisfaction	estime	propre
respectueusement	bien-être	satisfaction	estime	propre
respectueux	bien-être	satisfaction	estime	propre
respirer	bien-être	soulagement	apaisement	figuré
ressassage	mal-être	souffrance	douleur	propre
ressassement	mal-être	souffrance	douleur	propre
ressasser	mal-être	souffrance	douleur	propre
ressentie	non-specifié	non-specifié	non-specifié	propre
ressentiment	malveillance	haine	ressentiment	propre
ressenti	non-specifié	non-specifié	non-specifié	propre
ressentir	non-specifié	non-specifié	non-specifié	propre
ressort	bien-être	entrain	vivacité	figuré
ressusciter	bien-être	entrain	vivacité	figuré
restaurer	bien-être	satisfaction	assouvissement	figuré
rester interdit	surprise	surprise	surprise	figuré
résurrection	bien-être	entrain	vivacité	figuré
rétabli	bien-être	entrain	vivacité	propre
rétablir	bien-être	entrain	vivacité	propre
rétablissement	bien-être	entrain	vivacité	propre
rétamé	mal-être	dépression	fatigue	propre
rétamer	mal-être	dépression	fatigue	propre
retaper	bien-être	entrain	vivacité	propre
retenir	mal-être	frustration	refoulement	figuré
retenue	mal-être	frustration	refoulement	figuré
retenu	mal-être	frustration	refoulement	figuré
retourner le coeur	malveillance	haine	dégoût	figuré
retourner	mal-être	trouble	bouleversement	figuré
retrouver ses esprits	bien-être	soulagement	apaisement	figuré
rêve	bienveillance	affection	désir	figuré
revêche	malveillance	haine	irritation	propre
revêchement	malveillance	haine	irritation	propre
réveil	bien-être	entrain	éveil	figuré
réveiller	bien-être	entrain	éveil	figuré
rêver	bienveillance	affection	désir	figuré
révérence	bien-être	satisfaction	estime	propre
révérencieusement	bien-être	satisfaction	estime	propre
révérencieux	bien-être	satisfaction	estime	propre
revers	mal-être	frustration	déplaisir	propre
revigorant	bien-être	entrain	vivacité	figuré
revigoration	bien-être	entrain	vivacité	figuré
revigorer	bien-être	entrain	vivacité	figuré
revitalisation	bien-être	entrain	vivacité	propre
revitaliser	bien-être	entrain	vivacité	propre
revivant	bien-être	entrain	vivacité	propre
revivante	bien-être	entrain	vivacité	propre
revivification	bien-être	entrain	vivacité	propre
revivifier	bien-être	entrain	vivacité	propre
reviviscence	non-specifié	non-specifié	non-specifié	figuré
reviviscent	non-specifié	non-specifié	non-specifié	figuré
revivre	bien-être	entrain	vivacité	propre
révoltant	mal-être	frustration	humiliation	propre
révolte	mal-être	frustration	humiliation	propre
révolté	mal-être	frustration	humiliation	propre
révolter	mal-être	frustration	humiliation	propre
révulsé	malveillance	haine	dégoût	figuré
révulser	malveillance	haine	dégoût	figuré
ri au nez	malveillance	haine	mépris	figuré
ri aux éclats	bien-être	bonheur	rire	propre
ricanement	malveillance	haine	mépris	propre
ricanerie	malveillance	haine	mépris	propre
ricaner	malveillance	haine	mépris	propre
rictus	non-specifié	non-specifié	non-specifié	figuré
ridiculisation	malveillance	haine	mépris	propre
ridiculiser	malveillance	haine	mépris	propre
rieur	bien-être	bonheur	rire	propre
rigolade	bien-être	bonheur	rire	propre
rigoler	bien-être	bonheur	rire	propre
rigolo	bien-être	bonheur	rire	propre
rire au nez	malveillance	haine	mépris	figuré
rire aux éclats	bien-être	bonheur	rire	propre
rire aux larmes	bien-être	bonheur	rire	propre
rire	bien-être	bonheur	rire	propre
rire	bien-être	bonheur	rire	propre
rire jaune	mal-être	frustration	déplaisir	figuré
risée	malveillance	haine	mépris	propre
rit au nez	malveillance	haine	mépris	figuré
rit aux éclats	bien-être	bonheur	rire	propre
rogne	malveillance	agressivité	colère	propre
roide	mal-être	dépression	torpeur	figuré
roidir	mal-être	dépression	torpeur	figuré
romantique	bienveillance	affection	amour	propre
rompu	mal-être	dépression	fatigue	figuré
ronchon	malveillance	haine	irritation	propre
ronchonnante	malveillance	haine	irritation	propre
ronchonnant	malveillance	haine	irritation	propre
ronchonne	malveillance	haine	irritation	propre
ronchonnement	malveillance	haine	irritation	propre
ronchonner	malveillance	haine	irritation	propre
ronchonneur	malveillance	haine	irritation	propre
ronchonneux	malveillance	haine	irritation	propre
rouge comme une tomate	non-specifié	non-specifié	non-specifié	figuré
rouge	non-specifié	non-specifié	non-specifié	propre
rouge	non-specifié	non-specifié	non-specifié	propre
rougeur	non-specifié	non-specifié	non-specifié	propre
rougir	non-specifié	non-specifié	non-specifié	propre
rougissant	non-specifié	non-specifié	non-specifié	propre
rudoiement	malveillance	agressivité	rage	propre
rudoyer	malveillance	agressivité	rage	propre
rudoyeur	malveillance	agressivité	rage	propre
rudoyeuse	malveillance	agressivité	rage	propre
ruiné	mal-être	dépression	fatigue	figuré
ruiner	mal-être	dépression	fatigue	figuré
rumination	mal-être	souffrance	douleur	propre
ruminer	mal-être	souffrance	douleur	propre
sacristi	surprise	surprise	surprise	figuré
sadique	mal-être	folie	maladie-mentale	figuré
sadiquement	mal-être	folie	maladie-mentale	figuré
sadisme	mal-être	folie	maladie-mentale	figuré
sado	mal-être	folie	maladie-mentale	figuré
sadomasochisme	mal-être	folie	maladie-mentale	figuré
sadomasochiste	mal-être	folie	maladie-mentale	figuré
sadomaso	mal-être	folie	maladie-mentale	figuré
sage	bien-être	lucidité	bon-sens	figuré
sagesse	bien-être	lucidité	bon-sens	figuré
saignant	mal-être	souffrance	douleur	figuré
saigner	mal-être	souffrance	douleur	figuré
sain d'esprit	bien-être	lucidité	santé-mentale	propre
sain et sauf	bien-être	soulagement	apaisement	propre
saisir	non-specifié	non-specifié	non-specifié	figuré
saisissant	non-specifié	non-specifié	non-specifié	figuré
saisissement	non-specifié	non-specifié	non-specifié	figuré
salaud	malveillance	agressivité	colère	figuré
sale con	malveillance	agressivité	colère	figuré
sale conne	malveillance	agressivité	colère	figuré
sale gueule	mal-être	dépression	fatigue	figuré
sale pute	malveillance	agressivité	colère	figuré
sales draps	mal-être	frustration	déplaisir	figuré
saliver	bienveillance	affection	attirance	figuré
sal moment	mal-être	frustration	déplaisir	figuré
salope	malveillance	agressivité	colère	figuré
saloperie	malveillance	agressivité	colère	figuré
sal quart d'heure	mal-être	frustration	déplaisir	figuré
salutation	bien-être	satisfaction	estime	propre
salut	bien-être	satisfaction	estime	propre
sang chaud	malveillance	agressivité	colère	figuré
sang dans les veines	sang-froid	courage	audace	figuré
sang de navet	anxiété	crainte	peur	figuré
sang d'encre	anxiété	tension	inquiétude	figuré
sang de poulet	anxiété	crainte	peur	figuré
sang-dieu	malveillance	agressivité	colère	figuré
sang froid	sang-froid	calme	sérénité	figuré
sang-froid	sang-froid	calme	sérénité	figuré
sanglant	mal-être	souffrance	douleur	figuré
sangloter	mal-être	souffrance	pleur	propre
sanglot	mal-être	souffrance	pleur	propre
sang n'a fait qu un tour	malveillance	agressivité	colère	figuré
sang	non-specifié	non-specifié	non-specifié	figuré
sanguin	malveillance	agressivité	colère	figuré
sans âme	impassibilité	impassibilité	impassibilité	figuré
sans coeur	malveillance	agressivité	inhumanité	figuré
sans dessus dessous	mal-être	trouble	bouleversement	figuré
sans espoir	mal-être	dépression	tristesse	propre
sans pitié	malveillance	agressivité	inhumanité	figuré
sans respect	mal-être	frustration	humiliation	propre
sans-souci	sang-froid	calme	détente	propre
sans sourciller	impassibilité	impassibilité	impassibilité	figuré
sans voix	surprise	surprise	surprise	figuré
santé mentale	bien-être	lucidité	santé-mentale	propre
santé psychique	bien-être	lucidité	santé-mentale	propre
saouler	mal-être	trouble	bouleversement	figuré
saoul	mal-être	trouble	bouleversement	figuré
sape	mal-être	dépression	fatigue	figuré
sapement	mal-être	dépression	fatigue	figuré
saperlipopette	surprise	surprise	surprise	figuré
saperlotte	surprise	surprise	surprise	figuré
saper	mal-être	dépression	fatigue	figuré
sapristi	surprise	surprise	surprise	figuré
sarcasme	malveillance	haine	mépris	figuré
sarcastique	malveillance	haine	mépris	figuré
satiété	non-specifié	non-specifié	non-specifié	figuré
satisfaction	bien-être	satisfaction	plaisir	propre
satisfaire	bien-être	satisfaction	plaisir	propre
satisfait	bien-être	satisfaction	plaisir	propre
saturation	malveillance	haine	irritation	figuré
saturé	malveillance	haine	irritation	figuré
saturer	malveillance	haine	irritation	figuré
saturnien	mal-être	folie	maladie-mentale	figuré
saumâtre	mal-être	frustration	déplaisir	figuré
saumâtrement	mal-être	frustration	déplaisir	figuré
saute d'humeur	non-specifié	non-specifié	non-specifié	propre
saveur	bien-être	satisfaction	plaisir	figuré
savourer	bien-être	satisfaction	plaisir	figuré
savoureux	bien-être	satisfaction	plaisir	figuré
scandale	mal-être	trouble	bouleversement	propre
scandaleux	mal-être	trouble	bouleversement	propre
scandaliser	mal-être	trouble	bouleversement	propre
schizo	mal-être	folie	maladie-mentale	figuré
schizophrène	mal-être	folie	maladie-mentale	figuré
schizophrénie	mal-être	folie	maladie-mentale	figuré
schizophrénique	mal-être	folie	maladie-mentale	figuré
schlass	mal-être	trouble	bouleversement	figuré
sciant	mal-être	frustration	déplaisir	figuré
scier	surprise	surprise	surprise	figuré
sclérose	mal-être	dépression	torpeur	figuré
sclérosé	mal-être	dépression	torpeur	figuré
scléroser	mal-être	dépression	torpeur	figuré
sèchement	impassibilité	impassibilité	impassibilité	figuré
sécheresse	impassibilité	impassibilité	impassibilité	figuré
sécher	surprise	surprise	surprise	figuré
secoué	mal-être	trouble	bouleversement	figuré
secouer	mal-être	trouble	bouleversement	figuré
secourir	bien-être	soulagement	apaisement	propre
secours	bien-être	soulagement	apaisement	propre
secousse	mal-être	trouble	bouleversement	figuré
sécurisant	sang-froid	calme	tranquillité	figuré
sécuriser	sang-froid	calme	tranquillité	figuré
sécurisé	sang-froid	calme	tranquillité	figuré
sécurité	sang-froid	calme	tranquillité	figuré
séduction	bienveillance	affection	attirance	propre
séduire	bienveillance	affection	attirance	propre
séduisant	bienveillance	affection	attirance	propre
séduit	bienveillance	affection	attirance	propre
séisme	mal-être	trouble	bouleversement	figuré
se la pété	malveillance	agressivité	orgueil	figuré
se la pète	malveillance	agressivité	orgueil	figuré
se la péter	malveillance	agressivité	orgueil	figuré
self contrôle	sang-froid	calme	sérénité	figuré
self control	sang-froid	calme	sérénité	figuré
self-control	sang-froid	calme	sérénité	figuré
selfcontrol	sang-froid	calme	sérénité	figuré
sémillant	bien-être	entrain	gaité	propre
s en remettre	bien-être	soulagement	apaisement	propre
sensation	non-specifié	non-specifié	non-specifié	figuré
sens dessus dessous	mal-être	trouble	bouleversement	figuré
sensibilité	non-specifié	non-specifié	non-specifié	propre
sensible	non-specifié	non-specifié	non-specifié	propre
sensiblerie	mal-être	trouble	bouleversement	propre
sensitif	non-specifié	non-specifié	non-specifié	figuré
sens léger	bien-être	bonheur	joie	figuré
sens légère	bien-être	bonheur	joie	figuré
sensualité	bien-être	satisfaction	plaisir	propre
sensuel	bien-être	satisfaction	plaisir	propre
sensuellement	bien-être	satisfaction	plaisir	propre
sentimental	bienveillance	affection	amour	propre
sentimentalement	bienveillance	affection	amour	propre
sentimentalisé	bienveillance	affection	amour	propre
sentimentalisée	bienveillance	affection	amour	propre
sentimentaliser	bienveillance	affection	amour	propre
sentimentalité	non-specifié	non-specifié	non-specifié	propre
sentimentalo-amoureuse	bienveillance	affection	amour	propre
sentimentalo-amoureux	bienveillance	affection	amour	propre
sentimentalo-platonique	bienveillance	affection	amour	propre
sentimentalo-sensuel	bienveillance	affection	amour	propre
sentimentalo-sensuelle	bienveillance	affection	amour	propre
sentimentalo-sexuel	bienveillance	affection	amour	propre
sentimentalo-sexuelle	bienveillance	affection	amour	propre
sentiment de liberté	bien-être	soulagement	délivrance	figuré
sentiment de supériorité	malveillance	agressivité	orgueil	propre
sentiment d'infériorité	mal-être	frustration	humiliation	propre
sentiment d'injustice	mal-être	frustration	insatisfaction	figuré
sentiment	non-specifié	non-specifié	non-specifié	propre
senti	non-specifié	non-specifié	non-specifié	figuré
sentir	non-specifié	non-specifié	non-specifié	figuré
s en vouloir	mal-être	trouble	remords	propre
septième ciel	bien-être	bonheur	félicité	figuré
serein	sang-froid	calme	sérénité	propre
sérénité	sang-froid	calme	sérénité	propre
serré	anxiété	tension	angoisse	figuré
serre le coeur	anxiété	tension	angoisse	figuré
serré le coeur	anxiété	tension	angoisse	figuré
serre les fesses	anxiété	crainte	peur	figuré
serré les fesses	anxiété	crainte	peur	figuré
serrement	anxiété	tension	angoisse	figuré
serrement de coeur	anxiété	tension	angoisse	figuré
serrement de gorge	anxiété	tension	angoisse	figuré
serrer	anxiété	tension	angoisse	figuré
serrer le coeur	anxiété	tension	angoisse	figuré
serrer les fesses	anxiété	crainte	peur	figuré
serviable	bienveillance	gentillesse	bonté	propre
ses esprits	bien-être	soulagement	apaisement	figuré
seul	mal-être	dépression	tristesse	propre
sidérant	surprise	surprise	surprise	propre
sidération	surprise	surprise	surprise	propre
sidérer	surprise	surprise	surprise	propre
sincère	bien-être	soulagement	délivrance	propre
sincèrement	bien-être	soulagement	délivrance	propre
sincérité	bien-être	soulagement	délivrance	propre
sinistre	anxiété	crainte	terreur	propre
sinistrement	anxiété	crainte	terreur	propre
situation critique	mal-être	souffrance	douleur	figuré
snober	malveillance	haine	mépris	propre
snobinarde	malveillance	haine	mépris	propre
snobinard	malveillance	haine	mépris	propre
snobisme	malveillance	haine	mépris	propre
snob	malveillance	haine	mépris	propre
sociable	bienveillance	gentillesse	bonté	propre
soif	bienveillance	affection	attirance	figuré
solitaire	mal-être	dépression	tristesse	propre
solitaire	mal-être	dépression	tristesse	propre
solitairement	mal-être	dépression	tristesse	propre
solitude	mal-être	dépression	tristesse	propre
somatique	mal-être	folie	maladie-mentale	figuré
somatiquement	mal-être	folie	maladie-mentale	figuré
somatisation	mal-être	folie	maladie-mentale	figuré
somatiser	mal-être	folie	maladie-mentale	figuré
sombre	mal-être	dépression	fatigue	figuré
sombrer	mal-être	dépression	fatigue	figuré
sombres pensées	mal-être	dépression	tristesse	figuré
sommeil de plomb	mal-être	dépression	torpeur	figuré
sommeillage	mal-être	dépression	torpeur	propre
sommeillante	mal-être	dépression	torpeur	propre
sommeillant	mal-être	dépression	torpeur	propre
sommeillement	mal-être	dépression	torpeur	propre
sommeiller	mal-être	dépression	torpeur	propre
sommeil	mal-être	dépression	torpeur	propre
somnolant	mal-être	dépression	torpeur	propre
somnolence	mal-être	dépression	torpeur	propre
somnolent	mal-être	dépression	torpeur	propre
somnoler	mal-être	dépression	torpeur	propre
songeur	anxiété	tension	inquiétude	propre
sonné	mal-être	dépression	torpeur	figuré
sonner	mal-être	dépression	torpeur	figuré
soporatif	mal-être	dépression	torpeur	figuré
soporative	mal-être	dépression	torpeur	figuré
soporifique	mal-être	dépression	torpeur	figuré
soporifisme	mal-être	dépression	torpeur	figuré
sordide	malveillance	haine	dégoût	figuré
sordidement	malveillance	haine	dégoût	figuré
soubresauter	surprise	surprise	surprise	propre
soubresaut	surprise	surprise	surprise	propre
souci	anxiété	tension	inquiétude	propre
soucier	anxiété	tension	inquiétude	propre
soucieusement	anxiété	tension	inquiétude	propre
soucieux	anxiété	tension	inquiétude	propre
souffle coupé	surprise	surprise	surprise	figuré
souffler	surprise	surprise	surprise	figuré
souffle	surprise	surprise	surprise	figuré
soufflé	surprise	surprise	surprise	figuré
soufflet	mal-être	frustration	humiliation	figuré
